location_key;location_name;lat;long
1032;-88, 129;-88;129
1033;-88, 130;-88;130
1034;-88, 131;-88;131
1035;-88, 132;-88;132
1036;-88, 133;-88;133
1037;-88, 134;-88;134
1038;-88, 135;-88;135
1039;-88, 136;-88;136
1040;-88, 137;-88;137
1041;-88, 138;-88;138
1042;-88, 139;-88;139
1043;-88, 140;-88;140
1044;-88, 141;-88;141
1045;-88, 142;-88;142
1046;-88, 143;-88;143
1047;-88, 144;-88;144
1048;-88, 145;-88;145
1049;-88, 146;-88;146
1050;-88, 147;-88;147
1051;-88, 148;-88;148
1052;-88, 149;-88;149
1053;-88, 150;-88;150
1054;-88, 151;-88;151
1055;-88, 152;-88;152
1056;-88, 153;-88;153
1057;-88, 154;-88;154
1058;-88, 155;-88;155
1059;-88, 156;-88;156
1060;-88, 157;-88;157
1061;-88, 158;-88;158
1062;-88, 159;-88;159
1063;-88, 160;-88;160
1064;-88, 161;-88;161
1065;-88, 162;-88;162
1066;-88, 163;-88;163
1067;-88, 164;-88;164
1068;-88, 165;-88;165
1069;-88, 166;-88;166
1070;-88, 167;-88;167
1071;-88, 168;-88;168
1072;-88, 169;-88;169
1073;-88, 170;-88;170
1074;-88, 171;-88;171
1075;-88, 172;-88;172
1076;-88, 173;-88;173
1077;-88, 174;-88;174
1078;-88, 175;-88;175
1079;-88, 176;-88;176
1080;-88, 177;-88;177
1081;-88, 178;-88;178
1082;-88, 179;-88;179
1083;-88, 180;-88;180
1084;-87, -180;-87;-180
1085;-87, -179;-87;-179
1086;-87, -178;-87;-178
1087;-87, -177;-87;-177
1088;-87, -176;-87;-176
1089;-87, -175;-87;-175
1090;-87, -174;-87;-174
1091;-87, -173;-87;-173
1092;-87, -172;-87;-172
1093;-87, -171;-87;-171
1094;-87, -170;-87;-170
1095;-87, -169;-87;-169
1096;-87, -168;-87;-168
1097;-87, -167;-87;-167
1098;-87, -166;-87;-166
1099;-87, -165;-87;-165
1100;-87, -164;-87;-164
1101;-87, -163;-87;-163
1102;-87, -162;-87;-162
1103;-87, -161;-87;-161
1104;-87, -160;-87;-160
1105;-87, -159;-87;-159
1106;-87, -158;-87;-158
1107;-87, -157;-87;-157
1108;-87, -156;-87;-156
1109;-87, -155;-87;-155
1110;-87, -154;-87;-154
1111;-87, -153;-87;-153
1112;-87, -152;-87;-152
1113;-87, -151;-87;-151
1114;-87, -150;-87;-150
1115;-87, -149;-87;-149
1116;-87, -148;-87;-148
1117;-87, -147;-87;-147
1118;-87, -146;-87;-146
1119;-87, -145;-87;-145
1120;-87, -144;-87;-144
1121;-87, -143;-87;-143
1122;-87, -142;-87;-142
1123;-87, -141;-87;-141
1124;-87, -140;-87;-140
1125;-87, -139;-87;-139
1126;-87, -138;-87;-138
1127;-87, -137;-87;-137
1128;-87, -136;-87;-136
1129;-87, -135;-87;-135
1130;-87, -134;-87;-134
1131;-87, -133;-87;-133
1132;-87, -132;-87;-132
1133;-87, -131;-87;-131
1134;-87, -130;-87;-130
1135;-87, -129;-87;-129
1136;-87, -128;-87;-128
1137;-87, -127;-87;-127
1138;-87, -126;-87;-126
1139;-87, -125;-87;-125
1140;-87, -124;-87;-124
1141;-87, -123;-87;-123
1142;-87, -122;-87;-122
1143;-87, -121;-87;-121
1144;-87, -120;-87;-120
1145;-87, -119;-87;-119
1146;-87, -118;-87;-118
1147;-87, -117;-87;-117
1148;-87, -116;-87;-116
1149;-87, -115;-87;-115
1150;-87, -114;-87;-114
1151;-87, -113;-87;-113
1152;-87, -112;-87;-112
1153;-87, -111;-87;-111
1154;-87, -110;-87;-110
1155;-87, -109;-87;-109
1156;-87, -108;-87;-108
1157;-87, -107;-87;-107
1158;-87, -106;-87;-106
1159;-87, -105;-87;-105
1160;-87, -104;-87;-104
1161;-87, -103;-87;-103
1162;-87, -102;-87;-102
1163;-87, -101;-87;-101
1164;-87, -100;-87;-100
1165;-87, -99;-87;-99
1166;-87, -98;-87;-98
1167;-87, -97;-87;-97
1168;-87, -96;-87;-96
1169;-87, -95;-87;-95
1170;-87, -94;-87;-94
1171;-87, -93;-87;-93
1172;-87, -92;-87;-92
1173;-87, -91;-87;-91
1174;-87, -90;-87;-90
1175;-87, -89;-87;-89
1176;-87, -88;-87;-88
1177;-87, -87;-87;-87
1178;-87, -86;-87;-86
1179;-87, -85;-87;-85
1180;-87, -84;-87;-84
1181;-87, -83;-87;-83
1182;-87, -82;-87;-82
1183;-87, -81;-87;-81
1184;-87, -80;-87;-80
1185;-87, -79;-87;-79
1186;-87, -78;-87;-78
1187;-87, -77;-87;-77
1188;-87, -76;-87;-76
1189;-87, -75;-87;-75
1190;-87, -74;-87;-74
1191;-87, -73;-87;-73
1192;-87, -72;-87;-72
1193;-87, -71;-87;-71
1194;-87, -70;-87;-70
1195;-87, -69;-87;-69
1196;-87, -68;-87;-68
1197;-87, -67;-87;-67
1198;-87, -66;-87;-66
1199;-87, -65;-87;-65
1200;-87, -64;-87;-64
1201;-87, -63;-87;-63
1202;-87, -62;-87;-62
1203;-87, -61;-87;-61
1204;-87, -60;-87;-60
1205;-87, -59;-87;-59
1206;-87, -58;-87;-58
1207;-87, -57;-87;-57
1208;-87, -56;-87;-56
1209;-87, -55;-87;-55
1210;-87, -54;-87;-54
1211;-87, -53;-87;-53
1212;-87, -52;-87;-52
1213;-87, -51;-87;-51
1214;-87, -50;-87;-50
1215;-87, -49;-87;-49
1216;-87, -48;-87;-48
1217;-87, -47;-87;-47
1218;-87, -46;-87;-46
1219;-87, -45;-87;-45
1220;-87, -44;-87;-44
1221;-87, -43;-87;-43
1222;-87, -42;-87;-42
1223;-87, -41;-87;-41
1224;-87, -40;-87;-40
1225;-87, -39;-87;-39
1226;-87, -38;-87;-38
1227;-87, -37;-87;-37
1228;-87, -36;-87;-36
1229;-87, -35;-87;-35
1230;-87, -34;-87;-34
1231;-87, -33;-87;-33
1232;-87, -32;-87;-32
1233;-87, -31;-87;-31
1234;-87, -30;-87;-30
1235;-87, -29;-87;-29
1236;-87, -28;-87;-28
1237;-87, -27;-87;-27
1238;-87, -26;-87;-26
1239;-87, -25;-87;-25
1240;-87, -24;-87;-24
1241;-87, -23;-87;-23
1242;-87, -22;-87;-22
1243;-87, -21;-87;-21
1244;-87, -20;-87;-20
1245;-87, -19;-87;-19
1246;-87, -18;-87;-18
1247;-87, -17;-87;-17
1248;-87, -16;-87;-16
1249;-87, -15;-87;-15
1250;-87, -14;-87;-14
1251;-87, -13;-87;-13
1252;-87, -12;-87;-12
1253;-87, -11;-87;-11
1254;-87, -10;-87;-10
1255;-87, -9;-87;-9
1256;-87, -8;-87;-8
1257;-87, -7;-87;-7
1258;-87, -6;-87;-6
1259;-87, -5;-87;-5
1260;-87, -4;-87;-4
1261;-87, -3;-87;-3
1262;-87, -2;-87;-2
1263;-87, -1;-87;-1
1264;-87, 0;-87;0
1265;-87, 1;-87;1
1266;-87, 2;-87;2
1267;-87, 3;-87;3
1268;-87, 4;-87;4
1269;-87, 5;-87;5
1270;-87, 6;-87;6
1271;-87, 7;-87;7
1272;-87, 8;-87;8
1273;-87, 9;-87;9
1274;-87, 10;-87;10
1275;-87, 11;-87;11
1276;-87, 12;-87;12
1277;-87, 13;-87;13
1278;-87, 14;-87;14
1279;-87, 15;-87;15
1280;-87, 16;-87;16
1281;-87, 17;-87;17
1282;-87, 18;-87;18
1283;-87, 19;-87;19
1284;-87, 20;-87;20
1285;-87, 21;-87;21
1286;-87, 22;-87;22
1287;-87, 23;-87;23
1288;-87, 24;-87;24
1289;-87, 25;-87;25
1290;-87, 26;-87;26
1291;-87, 27;-87;27
1292;-87, 28;-87;28
1293;-87, 29;-87;29
1294;-87, 30;-87;30
1295;-87, 31;-87;31
1296;-87, 32;-87;32
1297;-87, 33;-87;33
1298;-87, 34;-87;34
1299;-87, 35;-87;35
1300;-87, 36;-87;36
1301;-87, 37;-87;37
1302;-87, 38;-87;38
1303;-87, 39;-87;39
1304;-87, 40;-87;40
1305;-87, 41;-87;41
1306;-87, 42;-87;42
1307;-87, 43;-87;43
1308;-87, 44;-87;44
1309;-87, 45;-87;45
1310;-87, 46;-87;46
1311;-87, 47;-87;47
1312;-87, 48;-87;48
1313;-87, 49;-87;49
1314;-87, 50;-87;50
1315;-87, 51;-87;51
1316;-87, 52;-87;52
1317;-87, 53;-87;53
1318;-87, 54;-87;54
1319;-87, 55;-87;55
1320;-87, 56;-87;56
1321;-87, 57;-87;57
1322;-87, 58;-87;58
1323;-87, 59;-87;59
1324;-87, 60;-87;60
1325;-87, 61;-87;61
1326;-87, 62;-87;62
1327;-87, 63;-87;63
1328;-87, 64;-87;64
1329;-87, 65;-87;65
1330;-87, 66;-87;66
1331;-87, 67;-87;67
1332;-87, 68;-87;68
1333;-87, 69;-87;69
1334;-87, 70;-87;70
1335;-87, 71;-87;71
1336;-87, 72;-87;72
1337;-87, 73;-87;73
1338;-87, 74;-87;74
1339;-87, 75;-87;75
1340;-87, 76;-87;76
1341;-87, 77;-87;77
1342;-87, 78;-87;78
1343;-87, 79;-87;79
1344;-87, 80;-87;80
1345;-87, 81;-87;81
1346;-87, 82;-87;82
1347;-87, 83;-87;83
1348;-87, 84;-87;84
1349;-87, 85;-87;85
1350;-87, 86;-87;86
1351;-87, 87;-87;87
1352;-87, 88;-87;88
1353;-87, 89;-87;89
1354;-87, 90;-87;90
1355;-87, 91;-87;91
1356;-87, 92;-87;92
1357;-87, 93;-87;93
1358;-87, 94;-87;94
1359;-87, 95;-87;95
1360;-87, 96;-87;96
1361;-87, 97;-87;97
1362;-87, 98;-87;98
1363;-87, 99;-87;99
1364;-87, 100;-87;100
1365;-87, 101;-87;101
1366;-87, 102;-87;102
1367;-87, 103;-87;103
1368;-87, 104;-87;104
1369;-87, 105;-87;105
1370;-87, 106;-87;106
1371;-87, 107;-87;107
1372;-87, 108;-87;108
1373;-87, 109;-87;109
1374;-87, 110;-87;110
1375;-87, 111;-87;111
1376;-87, 112;-87;112
1377;-87, 113;-87;113
1378;-87, 114;-87;114
1379;-87, 115;-87;115
1380;-87, 116;-87;116
1381;-87, 117;-87;117
1382;-87, 118;-87;118
1383;-87, 119;-87;119
1384;-87, 120;-87;120
1385;-87, 121;-87;121
1386;-87, 122;-87;122
1387;-87, 123;-87;123
1388;-87, 124;-87;124
1389;-87, 125;-87;125
1390;-87, 126;-87;126
1391;-87, 127;-87;127
1392;-87, 128;-87;128
1393;-87, 129;-87;129
1394;-87, 130;-87;130
1395;-87, 131;-87;131
1396;-87, 132;-87;132
1397;-87, 133;-87;133
1398;-87, 134;-87;134
1399;-87, 135;-87;135
1400;-87, 136;-87;136
1401;-87, 137;-87;137
1402;-87, 138;-87;138
1403;-87, 139;-87;139
1404;-87, 140;-87;140
1405;-87, 141;-87;141
1406;-87, 142;-87;142
1407;-87, 143;-87;143
1408;-87, 144;-87;144
1409;-87, 145;-87;145
1410;-87, 146;-87;146
1411;-87, 147;-87;147
1412;-87, 148;-87;148
1413;-87, 149;-87;149
1414;-87, 150;-87;150
1415;-87, 151;-87;151
1416;-87, 152;-87;152
1417;-87, 153;-87;153
1418;-87, 154;-87;154
1419;-87, 155;-87;155
1420;-87, 156;-87;156
1421;-87, 157;-87;157
1422;-87, 158;-87;158
1423;-87, 159;-87;159
1424;-87, 160;-87;160
1425;-87, 161;-87;161
1426;-87, 162;-87;162
1427;-87, 163;-87;163
1428;-87, 164;-87;164
1429;-87, 165;-87;165
1430;-87, 166;-87;166
1431;-87, 167;-87;167
1432;-87, 168;-87;168
1433;-87, 169;-87;169
1434;-87, 170;-87;170
1435;-87, 171;-87;171
1436;-87, 172;-87;172
1437;-87, 173;-87;173
1438;-87, 174;-87;174
1439;-87, 175;-87;175
1440;-87, 176;-87;176
1441;-87, 177;-87;177
1442;-87, 178;-87;178
1443;-87, 179;-87;179
1444;-87, 180;-87;180
1445;-86, -180;-86;-180
1446;-86, -179;-86;-179
1447;-86, -178;-86;-178
1448;-86, -177;-86;-177
1449;-86, -176;-86;-176
1450;-86, -175;-86;-175
1451;-86, -174;-86;-174
1452;-86, -173;-86;-173
1453;-86, -172;-86;-172
1454;-86, -171;-86;-171
1455;-86, -170;-86;-170
1456;-86, -169;-86;-169
1457;-86, -168;-86;-168
1458;-86, -167;-86;-167
1459;-86, -166;-86;-166
1460;-86, -165;-86;-165
1461;-86, -164;-86;-164
1462;-86, -163;-86;-163
1463;-86, -162;-86;-162
1464;-86, -161;-86;-161
1465;-86, -160;-86;-160
1466;-86, -159;-86;-159
1467;-86, -158;-86;-158
1468;-86, -157;-86;-157
1469;-86, -156;-86;-156
1470;-86, -155;-86;-155
1471;-86, -154;-86;-154
1472;-86, -153;-86;-153
1473;-86, -152;-86;-152
1474;-86, -151;-86;-151
1475;-86, -150;-86;-150
1476;-86, -149;-86;-149
1477;-86, -148;-86;-148
1478;-86, -147;-86;-147
1479;-86, -146;-86;-146
1480;-86, -145;-86;-145
1481;-86, -144;-86;-144
1482;-86, -143;-86;-143
1483;-86, -142;-86;-142
1484;-86, -141;-86;-141
1485;-86, -140;-86;-140
1486;-86, -139;-86;-139
1487;-86, -138;-86;-138
1488;-86, -137;-86;-137
1489;-86, -136;-86;-136
1490;-86, -135;-86;-135
1491;-86, -134;-86;-134
1492;-86, -133;-86;-133
1493;-86, -132;-86;-132
1494;-86, -131;-86;-131
1495;-86, -130;-86;-130
1496;-86, -129;-86;-129
1497;-86, -128;-86;-128
1498;-86, -127;-86;-127
1499;-86, -126;-86;-126
1500;-86, -125;-86;-125
1501;-86, -124;-86;-124
1502;-86, -123;-86;-123
1503;-86, -122;-86;-122
1504;-86, -121;-86;-121
1505;-86, -120;-86;-120
1506;-86, -119;-86;-119
1507;-86, -118;-86;-118
1508;-86, -117;-86;-117
1509;-86, -116;-86;-116
1510;-86, -115;-86;-115
1511;-86, -114;-86;-114
1512;-86, -113;-86;-113
1513;-86, -112;-86;-112
1514;-86, -111;-86;-111
1515;-86, -110;-86;-110
1516;-86, -109;-86;-109
1517;-86, -108;-86;-108
1518;-86, -107;-86;-107
1519;-86, -106;-86;-106
1520;-86, -105;-86;-105
1521;-86, -104;-86;-104
1522;-86, -103;-86;-103
1523;-86, -102;-86;-102
1524;-86, -101;-86;-101
1525;-86, -100;-86;-100
1526;-86, -99;-86;-99
1527;-86, -98;-86;-98
1528;-86, -97;-86;-97
1529;-86, -96;-86;-96
1530;-86, -95;-86;-95
1531;-86, -94;-86;-94
1532;-86, -93;-86;-93
1533;-86, -92;-86;-92
1534;-86, -91;-86;-91
1535;-86, -90;-86;-90
1536;-86, -89;-86;-89
1537;-86, -88;-86;-88
1538;-86, -87;-86;-87
1539;-86, -86;-86;-86
1540;-86, -85;-86;-85
1541;-86, -84;-86;-84
1542;-86, -83;-86;-83
1543;-86, -82;-86;-82
1544;-86, -81;-86;-81
1545;-86, -80;-86;-80
1546;-86, -79;-86;-79
1547;-86, -78;-86;-78
1548;-86, -77;-86;-77
1549;-86, -76;-86;-76
1550;-86, -75;-86;-75
1551;-86, -74;-86;-74
1552;-86, -73;-86;-73
1553;-86, -72;-86;-72
1554;-86, -71;-86;-71
1555;-86, -70;-86;-70
1556;-86, -69;-86;-69
1557;-86, -68;-86;-68
1558;-86, -67;-86;-67
1559;-86, -66;-86;-66
1560;-86, -65;-86;-65
1561;-86, -64;-86;-64
1562;-86, -63;-86;-63
1563;-86, -62;-86;-62
1564;-86, -61;-86;-61
1565;-86, -60;-86;-60
1566;-86, -59;-86;-59
1567;-86, -58;-86;-58
1568;-86, -57;-86;-57
1569;-86, -56;-86;-56
1570;-86, -55;-86;-55
1571;-86, -54;-86;-54
1572;-86, -53;-86;-53
1573;-86, -52;-86;-52
1574;-86, -51;-86;-51
1575;-86, -50;-86;-50
1576;-86, -49;-86;-49
1577;-86, -48;-86;-48
1578;-86, -47;-86;-47
1579;-86, -46;-86;-46
1580;-86, -45;-86;-45
1581;-86, -44;-86;-44
1582;-86, -43;-86;-43
1583;-86, -42;-86;-42
1584;-86, -41;-86;-41
1585;-86, -40;-86;-40
1586;-86, -39;-86;-39
1587;-86, -38;-86;-38
1588;-86, -37;-86;-37
1589;-86, -36;-86;-36
1590;-86, -35;-86;-35
1591;-86, -34;-86;-34
1592;-86, -33;-86;-33
1593;-86, -32;-86;-32
1594;-86, -31;-86;-31
1595;-86, -30;-86;-30
1596;-86, -29;-86;-29
1597;-86, -28;-86;-28
1598;-86, -27;-86;-27
1599;-86, -26;-86;-26
1600;-86, -25;-86;-25
1601;-86, -24;-86;-24
1602;-86, -23;-86;-23
1603;-86, -22;-86;-22
1604;-86, -21;-86;-21
1605;-86, -20;-86;-20
1606;-86, -19;-86;-19
1607;-86, -18;-86;-18
1608;-86, -17;-86;-17
1609;-86, -16;-86;-16
1610;-86, -15;-86;-15
1611;-86, -14;-86;-14
1612;-86, -13;-86;-13
1613;-86, -12;-86;-12
1614;-86, -11;-86;-11
1615;-86, -10;-86;-10
1616;-86, -9;-86;-9
1617;-86, -8;-86;-8
1618;-86, -7;-86;-7
1619;-86, -6;-86;-6
1620;-86, -5;-86;-5
1621;-86, -4;-86;-4
1622;-86, -3;-86;-3
1623;-86, -2;-86;-2
1624;-86, -1;-86;-1
1625;-86, 0;-86;0
1626;-86, 1;-86;1
1627;-86, 2;-86;2
1628;-86, 3;-86;3
1629;-86, 4;-86;4
1630;-86, 5;-86;5
1631;-86, 6;-86;6
1632;-86, 7;-86;7
1633;-86, 8;-86;8
1634;-86, 9;-86;9
1635;-86, 10;-86;10
1636;-86, 11;-86;11
1637;-86, 12;-86;12
1638;-86, 13;-86;13
1639;-86, 14;-86;14
1640;-86, 15;-86;15
1641;-86, 16;-86;16
1642;-86, 17;-86;17
1643;-86, 18;-86;18
1644;-86, 19;-86;19
1645;-86, 20;-86;20
1646;-86, 21;-86;21
1647;-86, 22;-86;22
1648;-86, 23;-86;23
1649;-86, 24;-86;24
1650;-86, 25;-86;25
1651;-86, 26;-86;26
1652;-86, 27;-86;27
1653;-86, 28;-86;28
1654;-86, 29;-86;29
1655;-86, 30;-86;30
1656;-86, 31;-86;31
1657;-86, 32;-86;32
1658;-86, 33;-86;33
1659;-86, 34;-86;34
1660;-86, 35;-86;35
1661;-86, 36;-86;36
1662;-86, 37;-86;37
1663;-86, 38;-86;38
1664;-86, 39;-86;39
1665;-86, 40;-86;40
1666;-86, 41;-86;41
1667;-86, 42;-86;42
1668;-86, 43;-86;43
1669;-86, 44;-86;44
1670;-86, 45;-86;45
1671;-86, 46;-86;46
1672;-86, 47;-86;47
1673;-86, 48;-86;48
1674;-86, 49;-86;49
1675;-86, 50;-86;50
1676;-86, 51;-86;51
1677;-86, 52;-86;52
1678;-86, 53;-86;53
1679;-86, 54;-86;54
1680;-86, 55;-86;55
1681;-86, 56;-86;56
1682;-86, 57;-86;57
1683;-86, 58;-86;58
1684;-86, 59;-86;59
1685;-86, 60;-86;60
1686;-86, 61;-86;61
1687;-86, 62;-86;62
1688;-86, 63;-86;63
1689;-86, 64;-86;64
1690;-86, 65;-86;65
1691;-86, 66;-86;66
1692;-86, 67;-86;67
1693;-86, 68;-86;68
1694;-86, 69;-86;69
1695;-86, 70;-86;70
1696;-86, 71;-86;71
1697;-86, 72;-86;72
1698;-86, 73;-86;73
1699;-86, 74;-86;74
1700;-86, 75;-86;75
1701;-86, 76;-86;76
1702;-86, 77;-86;77
1703;-86, 78;-86;78
1704;-86, 79;-86;79
1705;-86, 80;-86;80
1706;-86, 81;-86;81
1707;-86, 82;-86;82
1708;-86, 83;-86;83
1709;-86, 84;-86;84
1710;-86, 85;-86;85
1711;-86, 86;-86;86
1712;-86, 87;-86;87
1713;-86, 88;-86;88
1714;-86, 89;-86;89
1715;-86, 90;-86;90
1716;-86, 91;-86;91
1717;-86, 92;-86;92
1718;-86, 93;-86;93
1719;-86, 94;-86;94
1720;-86, 95;-86;95
1721;-86, 96;-86;96
1722;-86, 97;-86;97
1723;-86, 98;-86;98
1724;-86, 99;-86;99
1725;-86, 100;-86;100
1726;-86, 101;-86;101
1727;-86, 102;-86;102
1728;-86, 103;-86;103
1729;-86, 104;-86;104
1730;-86, 105;-86;105
1731;-86, 106;-86;106
1732;-86, 107;-86;107
1733;-86, 108;-86;108
1734;-86, 109;-86;109
1735;-86, 110;-86;110
1736;-86, 111;-86;111
1737;-86, 112;-86;112
1738;-86, 113;-86;113
1739;-86, 114;-86;114
1740;-86, 115;-86;115
1741;-86, 116;-86;116
1742;-86, 117;-86;117
1743;-86, 118;-86;118
1744;-86, 119;-86;119
1745;-86, 120;-86;120
1746;-86, 121;-86;121
1747;-86, 122;-86;122
1748;-86, 123;-86;123
1749;-86, 124;-86;124
1750;-86, 125;-86;125
1751;-86, 126;-86;126
1752;-86, 127;-86;127
1753;-86, 128;-86;128
1754;-86, 129;-86;129
1755;-86, 130;-86;130
1756;-86, 131;-86;131
1757;-86, 132;-86;132
1758;-86, 133;-86;133
1759;-86, 134;-86;134
1760;-86, 135;-86;135
1761;-86, 136;-86;136
1762;-86, 137;-86;137
1763;-86, 138;-86;138
1764;-86, 139;-86;139
1765;-86, 140;-86;140
1766;-86, 141;-86;141
1767;-86, 142;-86;142
1768;-86, 143;-86;143
1769;-86, 144;-86;144
1770;-86, 145;-86;145
1771;-86, 146;-86;146
1772;-86, 147;-86;147
1773;-86, 148;-86;148
1774;-86, 149;-86;149
1775;-86, 150;-86;150
1776;-86, 151;-86;151
1777;-86, 152;-86;152
1778;-86, 153;-86;153
1779;-86, 154;-86;154
1780;-86, 155;-86;155
1781;-86, 156;-86;156
1782;-86, 157;-86;157
1783;-86, 158;-86;158
1784;-86, 159;-86;159
1785;-86, 160;-86;160
1786;-86, 161;-86;161
1787;-86, 162;-86;162
1788;-86, 163;-86;163
1789;-86, 164;-86;164
1790;-86, 165;-86;165
1791;-86, 166;-86;166
1792;-86, 167;-86;167
1793;-86, 168;-86;168
1794;-86, 169;-86;169
1795;-86, 170;-86;170
1796;-86, 171;-86;171
1797;-86, 172;-86;172
1798;-86, 173;-86;173
1799;-86, 174;-86;174
1800;-86, 175;-86;175
1801;-86, 176;-86;176
1802;-86, 177;-86;177
1803;-86, 178;-86;178
1804;-86, 179;-86;179
1805;-86, 180;-86;180
1806;-85, -180;-85;-180
1807;-85, -179;-85;-179
1808;-85, -178;-85;-178
1809;-85, -177;-85;-177
1810;-85, -176;-85;-176
1811;-85, -175;-85;-175
1812;-85, -174;-85;-174
1813;-85, -173;-85;-173
1814;-85, -172;-85;-172
1815;-85, -171;-85;-171
1816;-85, -170;-85;-170
1817;-85, -169;-85;-169
1818;-85, -168;-85;-168
1819;-85, -167;-85;-167
1820;-85, -166;-85;-166
1821;-85, -165;-85;-165
1822;-85, -164;-85;-164
1823;-85, -163;-85;-163
1824;-85, -162;-85;-162
1825;-85, -161;-85;-161
1826;-85, -160;-85;-160
1827;-85, -159;-85;-159
1828;-85, -158;-85;-158
1829;-85, -157;-85;-157
1830;-85, -156;-85;-156
1831;-85, -155;-85;-155
1832;-85, -154;-85;-154
1833;-85, -153;-85;-153
1834;-85, -152;-85;-152
1835;-85, -151;-85;-151
1836;-85, -150;-85;-150
1837;-85, -149;-85;-149
1838;-85, -148;-85;-148
1839;-85, -147;-85;-147
1840;-85, -146;-85;-146
1841;-85, -145;-85;-145
1842;-85, -144;-85;-144
1843;-85, -143;-85;-143
1844;-85, -142;-85;-142
1845;-85, -141;-85;-141
1846;-85, -140;-85;-140
1847;-85, -139;-85;-139
1848;-85, -138;-85;-138
1849;-85, -137;-85;-137
1850;-85, -136;-85;-136
1851;-85, -135;-85;-135
1852;-85, -134;-85;-134
1853;-85, -133;-85;-133
1854;-85, -132;-85;-132
1855;-85, -131;-85;-131
1856;-85, -130;-85;-130
1857;-85, -129;-85;-129
1858;-85, -128;-85;-128
1859;-85, -127;-85;-127
1860;-85, -126;-85;-126
1861;-85, -125;-85;-125
1862;-85, -124;-85;-124
1863;-85, -123;-85;-123
1864;-85, -122;-85;-122
1865;-85, -121;-85;-121
1866;-85, -120;-85;-120
1867;-85, -119;-85;-119
1868;-85, -118;-85;-118
1869;-85, -117;-85;-117
1870;-85, -116;-85;-116
1871;-85, -115;-85;-115
1872;-85, -114;-85;-114
1873;-85, -113;-85;-113
1874;-85, -112;-85;-112
1875;-85, -111;-85;-111
1876;-85, -110;-85;-110
1877;-85, -109;-85;-109
1878;-85, -108;-85;-108
1879;-85, -107;-85;-107
1880;-85, -106;-85;-106
1881;-85, -105;-85;-105
1882;-85, -104;-85;-104
1883;-85, -103;-85;-103
1884;-85, -102;-85;-102
1885;-85, -101;-85;-101
1886;-85, -100;-85;-100
1887;-85, -99;-85;-99
1888;-85, -98;-85;-98
1889;-85, -97;-85;-97
1890;-85, -96;-85;-96
1891;-85, -95;-85;-95
1892;-85, -94;-85;-94
1893;-85, -93;-85;-93
1894;-85, -92;-85;-92
1895;-85, -91;-85;-91
1896;-85, -90;-85;-90
1897;-85, -89;-85;-89
1898;-85, -88;-85;-88
1899;-85, -87;-85;-87
1900;-85, -86;-85;-86
1901;-85, -85;-85;-85
1902;-85, -84;-85;-84
1903;-85, -83;-85;-83
1904;-85, -82;-85;-82
1905;-85, -81;-85;-81
1906;-85, -80;-85;-80
1907;-85, -79;-85;-79
1908;-85, -78;-85;-78
1909;-85, -77;-85;-77
1910;-85, -76;-85;-76
1911;-85, -75;-85;-75
1912;-85, -74;-85;-74
1913;-85, -73;-85;-73
1914;-85, -72;-85;-72
1915;-85, -71;-85;-71
1916;-85, -70;-85;-70
1917;-85, -69;-85;-69
1918;-85, -68;-85;-68
1919;-85, -67;-85;-67
1920;-85, -66;-85;-66
1921;-85, -65;-85;-65
1922;-85, -64;-85;-64
1923;-85, -63;-85;-63
1924;-85, -62;-85;-62
1925;-85, -61;-85;-61
1926;-85, -60;-85;-60
1927;-85, -59;-85;-59
1928;-85, -58;-85;-58
1929;-85, -57;-85;-57
1930;-85, -56;-85;-56
1931;-85, -55;-85;-55
1932;-85, -54;-85;-54
1933;-85, -53;-85;-53
1934;-85, -52;-85;-52
1935;-85, -51;-85;-51
1936;-85, -50;-85;-50
1937;-85, -49;-85;-49
1938;-85, -48;-85;-48
1939;-85, -47;-85;-47
1940;-85, -46;-85;-46
1941;-85, -45;-85;-45
1942;-85, -44;-85;-44
1943;-85, -43;-85;-43
1944;-85, -42;-85;-42
1945;-85, -41;-85;-41
1946;-85, -40;-85;-40
1947;-85, -39;-85;-39
1948;-85, -38;-85;-38
1949;-85, -37;-85;-37
1950;-85, -36;-85;-36
1951;-85, -35;-85;-35
1952;-85, -34;-85;-34
1953;-85, -33;-85;-33
1954;-85, -32;-85;-32
1955;-85, -31;-85;-31
1956;-85, -30;-85;-30
1957;-85, -29;-85;-29
1958;-85, -28;-85;-28
1959;-85, -27;-85;-27
1960;-85, -26;-85;-26
1961;-85, -25;-85;-25
1962;-85, -24;-85;-24
1963;-85, -23;-85;-23
1964;-85, -22;-85;-22
1965;-85, -21;-85;-21
1966;-85, -20;-85;-20
1967;-85, -19;-85;-19
1968;-85, -18;-85;-18
1969;-85, -17;-85;-17
1970;-85, -16;-85;-16
1971;-85, -15;-85;-15
1972;-85, -14;-85;-14
1973;-85, -13;-85;-13
1974;-85, -12;-85;-12
1975;-85, -11;-85;-11
1976;-85, -10;-85;-10
1977;-85, -9;-85;-9
1978;-85, -8;-85;-8
1979;-85, -7;-85;-7
1980;-85, -6;-85;-6
1981;-85, -5;-85;-5
1982;-85, -4;-85;-4
1983;-85, -3;-85;-3
1984;-85, -2;-85;-2
1985;-85, -1;-85;-1
1986;-85, 0;-85;0
1987;-85, 1;-85;1
1988;-85, 2;-85;2
1989;-85, 3;-85;3
1990;-85, 4;-85;4
1991;-85, 5;-85;5
